Inventory_Level,Units_Ordered,Price,Discount,Holiday_Promotion,Competitor_Pricing,Month,DayOfWeek,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter,Region_North,Region_South,Region_West,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Actual_Sales,Predicted_Demand,Lead_Time,Safety_Stock,Reorder_Point,Needs_Restock,Days_Remaining,Stockout_Days,Estimated_Lost_Revenue,Category_Name,Annual_Holding_Cost,Days_of_Supply,Is_Overstocked,Suggested_Price
234,127,31.05,10,0,31.99,1,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,220,116.858795,7,146.0,965.0,True,2.0024166744793797,4.997583325520621,18133.5591293335,Toys,1816.425,2.0024166744793797,False,31.05
103,22,22.51,5,1,23.53,6,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,12,51.24619,14,146.0,864.0,True,2.0099055514932727,11.990094448506728,13831.194038467409,Furniture,579.6325,2.0099055514932727,False,22.51
331,146,56.6,15,0,55.59,6,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1,161.79114,7,146.0,1279.0,True,2.045847533524019,4.954152466475981,45367.04875488282,Toys,4683.650000000001,2.045847533524019,False,56.6
351,102,69.75,0,1,70.02,4,6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6,184.0039,2,146.0,515.0,True,1.9075681987050206,0.09243180129497941,1186.2949218750016,Groceries,6120.5625,1.9075681987050206,False,69.75
319,142,25.12,0,1,20.37,3,6,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,189,157.37651,5,146.0,933.0,True,2.026986103218524,2.973013896781476,11753.209733886719,Clothing,2003.3200000000002,2.026986103218524,False,25.12
295,105,26.46,15,0,26.78,10,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0,151.61969,7,146.0,1208.0,True,1.945657586517974,5.054342413482026,20277.298970947264,Toys,1951.425,1.945657586517974,False,26.46
454,111,94.71,15,0,90.24,11,0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,228,238.53029,5,146.0,1339.0,True,1.903322225791039,3.096677774208961,69957.67821212768,Clothing,10749.585,1.903322225791039,False,94.71
450,118,44.85,10,1,45.49,2,3,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,27,218.3214,5,146.0,1238.0,True,2.0611813981789515,2.9388186018210485,28776.073024749756,Clothing,5045.625,2.0611813981789515,False,44.85
335,150,93.72,15,0,98.32,11,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,129,179.45709,3,146.0,685.0,True,1.8667414908722972,1.1332585091277028,19059.95606689453,Electronics,7849.05,1.8667414908722972,False,93.72
204,75,90.21,0,0,86.18,1,5,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,124,95.47153,14,146.0,1483.0,True,2.1367627207550415,11.86323727924496,102171.97043518066,Furniture,4600.71,2.1367627207550415,False,90.21
425,92,91.26,10,1,92.13,2,5,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,213,190.52617,5,146.0,1099.0,True,2.23066470409263,2.76933529590737,48151.59083404541,Clothing,9696.375,2.23066470409263,False,91.26
78,123,75.95,20,0,78.4,4,6,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,24,41.966885,7,146.0,440.0,True,1.8586082984050982,5.141391701594902,16387.59420452118,Toys,1481.025,1.8586082984050982,False,75.95
261,68,90.4,0,1,87.28,5,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,149,125.77955,2,146.0,398.0,True,2.075059123773814,0.0,0.0,Groceries,5898.6,2.075059123773814,False,90.4
404,33,94.5,5,0,95.25,9,5,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,31,214.27121,5,146.0,1218.0,True,1.8854609563924545,3.1145390436075457,63065.14659118652,Clothing,9544.5,1.8854609563924545,False,94.5
484,39,97.98,0,0,98.45,3,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,234,239.60014,7,146.0,1824.0,True,2.0200321797224445,4.9799678202775555,116909.83437469482,Toys,11855.58,2.0200321797224445,False,97.98
65,181,12.64,5,0,13.46,7,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,25,27.404757,2,146.0,201.0,True,2.3718510285193086,0.0,0.0,Groceries,205.4,2.3718510285193086,False,12.64
123,99,32.63,5,1,33.12,4,5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,22,59.7725,7,146.0,565.0,True,2.057802532669279,4.942197467330721,9639.1465158844,Toys,1003.3725000000001,2.057802532669279,False,32.63
96,160,50.69,20,0,50.22,9,4,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,82,51.31816,5,146.0,403.0,True,1.870682777972203,3.129317222027797,8140.347908172607,Clothing,1216.56,1.870682777972203,False,50.69
313,141,24.72,10,1,20.0,2,4,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,29,156.47997,5,146.0,929.0,True,2.0002560684367765,2.9997439315632235,11603.56369995117,Clothing,1934.34,2.0002560684367765,False,24.72
286,123,87.8,20,1,88.98,12,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,147,152.31786,5,146.0,908.0,True,1.8776524815966817,3.122347518403318,41756.73871154785,Clothing,6277.7,1.8776524815966817,False,87.8
161,72,87.19,10,0,91.28,3,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,65,79.5633,7,146.0,703.0,True,2.023546004270404,4.976453995729596,34522.279552078246,Toys,3509.3975,2.023546004270404,False,87.19
500,169,35.97,0,0,33.23,3,3,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,190,206.04808,5,146.0,1177.0,True,2.426618092834286,2.573381907165714,19072.74726791382,Clothing,4496.25,2.426618092834286,False,35.97
82,180,14.85,15,1,12.23,2,4,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,9,42.075928,3,146.0,273.0,True,1.948857801013096,1.051142198986904,656.7825805664062,Electronics,304.425,1.948857801013096,False,14.85
360,136,20.93,5,0,16.2,7,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,287,182.99919,5,146.0,1061.0,True,1.9672218083245818,3.032778191675418,11616.065367889405,Clothing,1883.7,1.9672218083245818,False,20.93
345,199,95.67,5,1,95.31,3,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,323,168.82848,7,146.0,1328.0,True,2.043494132457752,4.956505867542248,80056.59206039428,Toys,8251.5375,2.043494132457752,False,95.67
200,176,25.28,15,0,26.79,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,67,103.09291,7,146.0,868.0,True,1.939997605197048,5.060002394802952,13187.321489257813,Toys,1264.0,1.939997605197048,False,25.28
234,181,87.48,0,0,88.66,1,4,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,90,118.3379,5,146.0,738.0,True,1.977388507415969,3.022611492584031,31290.67669647217,Clothing,5117.58,1.977388507415969,False,87.48
373,144,11.65,5,0,9.37,7,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,230,193.9263,3,146.0,728.0,True,1.9234111098189541,1.0765888901810459,2432.274186706543,Electronics,1086.3625,1.9234111098189541,False,11.65
470,160,49.55,0,0,52.76,4,6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,337,242.90085,2,146.0,632.0,True,1.934945897133883,0.0650541028661169,782.9740753173817,Groceries,5822.125,1.934945897133883,False,49.55
494,62,63.97,0,1,68.54,1,4,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,89,266.83594,5,146.0,1481.0,True,1.8513248426291904,3.1486751573708096,53746.294609375,Clothing,7900.295,1.8513248426291904,False,63.97
243,104,22.57,15,1,23.96,1,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,194,124.31045,7,146.0,1017.0,True,1.9547834032451599,5.04521659675484,14155.297630996703,Toys,1371.1275,1.9547834032451599,False,22.57
490,164,82.31,15,1,82.26,11,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,149,241.31558,5,146.0,1353.0,True,2.0305360946016715,2.9694639053983285,58981.52788543701,Clothing,10082.975,2.0305360946016715,False,82.31
294,27,65.37,5,1,64.28,6,2,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,259,145.54968,3,146.0,583.0,True,2.019928829204348,0.980071170795652,9324.96825805664,Electronics,4804.695000000001,2.019928829204348,False,65.37
93,41,67.06,0,0,62.36,6,4,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,57,48.340515,5,146.0,388.0,True,1.9238520677111808,3.076147932288819,9971.994725341798,Clothing,1559.145,1.9238520677111808,False,67.06
86,161,30.65,15,1,29.51,12,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6,45.177483,7,146.0,463.0,True,1.9036031899333665,5.096396810066634,7056.928892898559,Toys,658.975,1.9036031899333665,False,30.65
465,72,48.12,20,1,47.55,7,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,283,230.3585,3,146.0,838.0,True,2.0185927126820133,0.9814072873179867,10878.753817749022,Electronics,5593.95,2.0185927126820133,False,48.12
394,157,73.97,15,1,75.1,1,5,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,53,205.30797,5,146.0,1173.0,True,1.919068234760402,3.080931765239598,46788.97201644898,Clothing,7286.045,1.919068234760402,False,73.97
71,21,62.06,20,1,64.9,1,3,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,29,41.031517,3,146.0,270.0,True,1.7303771622713893,1.2696228377286107,3232.987840423584,Electronics,1101.565,1.7303771622713893,False,62.06
496,33,14.14,10,0,17.5,2,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,333,293.08008,7,146.0,2198.0,True,1.6923702326449284,5.307629767355071,21995.6261328125,Toys,1753.3600000000001,1.6923702326449284,False,14.14
341,34,16.61,15,0,15.65,8,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,179,195.57181,7,146.0,1516.0,True,1.7436050918023367,5.256394908197663,17075.12410003662,Toys,1416.0025,1.7436050918023367,False,16.61
112,133,75.74,5,1,76.58,8,3,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,29,65.32578,3,146.0,342.0,True,1.7144838567683451,1.2855161432316549,6360.4443623352045,Electronics,2120.72,1.7144838567683451,False,75.74
391,172,79.87,20,0,82.12,3,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,381,207.13249,3,146.0,768.0,True,1.8876806632369858,1.1123193367630142,18401.846423797608,Electronics,7807.2925000000005,1.8876806632369858,False,79.87
214,100,97.85,15,1,102.45,4,5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,53,86.63862,7,146.0,753.0,True,2.4700301526158612,4.529969847384139,38403.221720504764,Toys,5234.974999999999,2.4700301526158612,False,97.85
458,36,75.28,15,0,71.11,11,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,17,258.54605,7,146.0,1956.0,True,1.771444577024392,5.228555422975608,101765.18704833987,Toys,8619.56,1.771444577024392,False,75.28
327,29,36.31,20,0,35.43,5,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,66,159.17305,3,146.0,624.0,True,2.0543678728934727,0.9456321271065273,5465.35032852173,Electronics,2968.3425,2.0543678728934727,False,36.31
484,147,90.11,20,0,88.25,2,5,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,100,238.82559,3,146.0,863.0,True,2.0265834823802233,0.9734165176197767,20948.482296447753,Electronics,10903.31,2.0265834823802233,False,90.11
222,200,36.34,10,1,36.94,8,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,207,115.57986,7,146.0,956.0,True,1.9207499127186416,5.079250087281358,21333.72399124146,Toys,2016.8700000000001,1.9207499127186416,False,36.34
200,153,40.84,15,0,37.06,9,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,77,97.36779,7,146.0,828.0,True,2.0540673619443557,4.945932638055645,19667.503868713382,Toys,2042.0000000000002,2.0540673619443557,False,40.84
265,140,32.37,0,0,34.43,8,6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,249,128.04611,7,146.0,1043.0,True,2.0695669375318024,4.930433062468198,20435.918531799314,Toys,2144.5125,2.0695669375318024,False,32.37
298,56,61.33,20,0,58.84,3,3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,188,147.28072,14,146.0,2208.0,True,2.023347035579183,11.976652964420817,108181.82832244872,Furniture,4569.085,2.023347035579183,False,61.33
182,142,43.92,0,0,41.4,10,6,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,108,87.62326,14,146.0,1373.0,True,2.077074043644573,11.922925956355428,45884.350415039065,Furniture,1998.3600000000001,2.077074043644573,False,43.92
389,177,57.78,20,0,58.5,1,5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,283,192.10242,7,146.0,1491.0,True,2.0249615079846706,4.975038492015329,55221.32357666016,Toys,5619.1050000000005,2.0249615079846706,False,57.78
78,29,86.63,20,1,85.78,8,5,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,55,37.652203,5,146.0,335.0,True,2.0715919548131216,2.9284080451868784,9551.911558876038,Clothing,1689.2849999999999,2.0715919548131216,False,86.63
389,187,14.82,0,1,12.55,9,2,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,86,192.39192,5,146.0,1108.0,True,2.021914412840699,2.978085587159301,8491.26141998291,Clothing,1441.2450000000001,2.021914412840699,False,14.82
174,108,21.08,5,0,22.15,4,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,118,87.52661,7,146.0,759.0,True,1.9879668292846204,5.012033170715379,9247.506767578125,Toys,916.9799999999999,1.9879668292846204,False,21.08
167,165,89.56,5,0,89.79,8,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,19,81.79004,2,146.0,310.0,True,2.0418134275787136,0.0,0.0,Groceries,3739.13,2.0418134275787136,False,89.56
470,161,42.23,0,0,45.93,6,4,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,458,245.01366,7,146.0,1862.0,True,1.9182604206271137,5.081739579372886,52580.38703231811,Toys,4962.025,1.9182604206271137,False,42.23
138,79,83.36,15,0,79.14,5,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,77,66.75967,7,146.0,614.0,True,2.067116379589645,4.9328836204103546,27451.920562744137,Toys,2875.92,2.067116379589645,False,83.36
430,171,53.35,15,0,57.08,12,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,246,215.28107,7,146.0,1653.0,True,1.9973888377776485,5.002611162222351,57456.214431762695,Toys,5735.125,1.9973888377776485,False,53.35
412,120,56.0,10,1,51.55,6,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,382,205.18837,2,146.0,557.0,True,2.007911074589739,0.0,0.0,Groceries,5768.0,2.007911074589739,False,56.0
154,75,41.38,0,1,42.44,8,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,108,77.6993,2,146.0,302.0,True,1.9819997696432405,0.01800023035675946,57.87428924560572,Groceries,1593.13,1.9819997696432405,False,41.38
231,84,41.63,20,0,38.89,3,3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,212,110.48742,3,146.0,478.0,True,2.0907357762743284,0.9092642237256716,4182.24377494812,Electronics,2404.1325,2.0907357762743284,False,41.63
286,191,58.66,0,0,56.63,11,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,187,144.49484,3,146.0,580.0,True,1.9793093995172348,1.0206906004827652,8651.442388305664,Electronics,4194.19,1.9793093995172348,False,58.66
200,146,39.43,5,0,38.44,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,84,100.123505,7,146.0,847.0,True,1.9975329541426345,5.002467045857365,19749.088515319825,Toys,1971.5,1.9975329541426345,False,39.43
354,188,87.4,5,1,89.86,2,6,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,33,173.48747,5,146.0,1014.0,True,2.040493153937997,2.959506846062003,44874.425497436525,Clothing,7734.900000000001,2.040493153937997,False,87.4
113,144,26.08,20,1,30.69,10,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,110,55.96248,7,146.0,538.0,True,2.0192100627202247,4.980789937279775,7269.470100097656,Toys,736.76,2.0192100627202247,False,26.08
265,181,80.72,5,1,76.35,5,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,168,126.73043,5,146.0,780.0,True,2.0910526283153783,2.9089473716846217,29757.601791381836,Clothing,5347.7,2.0910526283153783,False,80.72
428,134,55.74,5,0,51.48,7,0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,59,211.5051,5,146.0,1204.0,True,2.023591900209491,2.976408099790509,35089.75037658692,Clothing,5964.18,2.023591900209491,False,55.74
379,25,87.47,5,1,91.36,6,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,197,193.676,3,146.0,728.0,True,1.9568764846073545,1.0431235153926455,17671.38781463623,Electronics,8287.7825,1.9568764846073545,False,87.47
244,170,51.76,0,1,49.61,10,5,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,50,117.87001,7,146.0,972.0,True,2.0700770214722097,4.92992297852779,30077.22215942382,Toys,3157.3599999999997,2.0700770214722097,False,51.76
292,111,73.94,5,0,69.51,2,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,84,150.10767,2,146.0,447.0,True,1.9452704032424644,0.05472959675753564,607.4416503906244,Groceries,5397.62,1.9452704032424644,False,73.94
410,178,17.8,10,0,20.51,3,6,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,358,207.01204,7,146.0,1596.0,True,1.980561138448799,5.019438861551201,18495.700082397463,Toys,1824.5,1.980561138448799,False,17.8
299,61,92.07,0,0,91.74,9,3,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,149,145.75017,5,146.0,875.0,True,2.051455613516204,2.948544386483796,39567.159768219,Clothing,6882.232499999999,2.051455613516204,False,92.07
461,70,13.97,10,0,12.41,5,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,246,252.20769,14,146.0,3677.0,True,1.827858638223021,12.17214136177698,42886.609497375495,Furniture,1610.0425,1.827858638223021,False,13.97
403,92,86.2,0,1,87.82,7,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,206,204.01656,14,146.0,3003.0,True,1.9753298865728242,12.024670113427176,211468.57952270508,Furniture,8684.65,1.9753298865728242,False,86.2
98,75,64.45,20,1,69.06,10,2,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,17,50.522068,5,146.0,399.0,True,1.9397464085211955,3.0602535914788045,9964.636420631408,Clothing,1579.025,1.9397464085211955,False,64.45
351,170,28.5,15,1,26.71,8,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,333,182.8603,3,146.0,695.0,True,1.919498047928005,1.080501952071995,5631.056144714355,Electronics,2500.875,1.919498047928005,False,28.5
84,195,67.15,15,0,66.45,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7,44.930595,7,146.0,461.0,True,1.8695501196014428,5.130449880398557,15479.026366806032,Toys,1410.15,1.8695501196014428,False,67.15
175,55,41.26,5,1,45.18,6,3,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,155,86.91164,5,146.0,581.0,True,2.013539352661003,2.986460647338997,10709.370579528808,Clothing,1805.125,2.013539352661003,False,41.26
297,168,80.41,20,1,79.75,5,6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,125,142.00542,7,146.0,1141.0,True,2.0914695125443417,4.908530487455659,56048.81899368286,Toys,5970.4425,2.0914695125443417,False,80.41
350,104,99.76,15,1,102.56,12,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,138,144.90186,3,146.0,581.0,True,2.4154280072381966,0.5845719927618034,8450.2273046875,Electronics,8729.0,2.4154280072381966,False,99.76
207,27,93.91,10,0,98.33,7,0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,111,94.26638,3,146.0,429.0,True,2.1959048318089742,0.8040951681910258,7118.297324752806,Electronics,4859.8425,2.1959048318089742,False,93.91
318,103,94.31,20,1,98.8,8,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,216,155.62973,3,146.0,613.0,True,2.0433113874903794,0.9566886125096206,14041.739572448729,Electronics,7497.645,2.0433113874903794,False,94.31
408,195,29.57,20,1,33.74,11,3,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,399,208.6596,5,146.0,1190.0,True,1.9553377196279615,3.0446622803720382,18785.762885131837,Clothing,3016.14,1.9553377196279615,False,29.57
75,48,70.19,15,1,72.47,6,5,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,49,37.41,7,146.0,408.0,True,2.0048115558917394,4.99518844410826,13116.40522502899,Toys,1316.0625,2.0048115558917394,False,70.19
130,72,35.1,10,1,32.59,2,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,89,64.52393,2,146.0,276.0,True,2.014756279234425,0.0,0.0,Groceries,1140.75,2.014756279234425,False,35.1
265,79,77.06,0,1,73.1,5,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,136,128.99248,7,146.0,1049.0,True,2.0543833664294873,4.945616633570513,49160.222168273925,Toys,5105.225,2.0543833664294873,False,77.06
116,43,75.23,10,1,77.09,7,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,9,58.881855,7,146.0,559.0,True,1.97004662944733,5.02995337055267,22281.09366733551,Toys,2181.67,1.97004662944733,False,75.23
443,36,43.7,5,0,44.16,5,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,197,229.63155,7,146.0,1754.0,True,1.9291774482955264,5.070822551704474,50885.189927673346,Toys,4839.775000000001,1.9291774482955264,False,43.7
345,200,71.48,5,0,69.06,10,3,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,147,163.79207,14,146.0,2440.0,True,2.1063290988298515,11.893670901170148,139249.39877075196,Furniture,6165.150000000001,2.1063290988298515,False,71.48
298,64,93.89,0,0,95.58,10,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,209,150.1414,7,146.0,1197.0,True,1.9847956236730369,5.015204376326963,70698.21442398071,Toys,6994.805,1.9847956236730369,False,93.89
474,152,80.58,5,0,76.75,10,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,278,234.16399,3,146.0,849.0,True,2.0242224591398075,0.9757775408601925,18411.88202545166,Electronics,9548.73,2.0242224591398075,False,80.58
327,194,29.74,0,1,31.67,1,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,313,162.9038,3,146.0,635.0,True,2.00731973949573,0.9926802605042702,4809.296441345215,Electronics,2431.245,2.00731973949573,False,29.74
100,38,86.26,20,1,82.25,3,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,50,52.004784,5,146.0,407.0,True,1.922900029942619,3.0770999700573807,13803.66317977905,Clothing,2156.5,1.922900029942619,False,86.26
451,109,12.48,5,0,14.81,2,6,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,316,189.30554,2,146.0,525.0,True,2.3823919535256524,0.0,0.0,Groceries,1407.1200000000001,2.3823919535256524,False,12.48
307,24,80.54,10,0,82.64,11,2,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,61,157.93494,7,146.0,1252.0,True,1.9438384359906415,5.056161564009359,64314.7785131836,Toys,6181.445000000001,1.9438384359906415,False,80.54
295,135,38.17,5,1,34.69,6,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,129,149.34952,7,146.0,1192.0,True,1.9752323562977063,5.024767643702294,28644.547666931154,Toys,2815.0375,1.9752323562977063,False,38.17
334,77,87.58,10,1,83.62,8,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,65,167.9488,7,146.0,1322.0,True,1.9887012384192055,5.011298761580795,73710.975473938,Toys,7312.93,1.9887012384192055,False,87.58
62,116,95.78,5,0,95.56,1,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3,32.24308,3,146.0,243.0,True,1.9228932140605017,1.0771067859394983,3326.3666471862794,Electronics,1484.59,1.9228932140605017,False,95.78
333,97,79.33,5,0,74.44,3,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,106,167.17256,7,146.0,1317.0,True,1.9919536837996896,5.008046316200311,66415.70520736695,Toys,6604.2225,1.9919536837996896,False,79.33
200,178,53.11,20,1,55.94,4,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,49,98.4721,2,146.0,343.0,True,2.0310321544193104,0.0,0.0,Groceries,2655.5,2.0310321544193104,False,53.11
299,39,53.29,5,1,50.75,10,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,292,155.35393,14,146.0,2321.0,True,1.9246375331183962,12.075362466881604,99969.64123443603,Furniture,3983.4275,1.9246375331183962,False,53.29
83,90,14.78,15,1,15.61,4,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,29,45.948887,5,146.0,376.0,True,1.8063549663870953,3.1936450336129045,2168.88273979187,Clothing,306.685,1.8063549663870953,False,14.78
361,75,32.63,5,1,29.87,10,6,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,67,180.84343,7,146.0,1412.0,True,1.9962019127125055,5.003798087287494,29527.017747039798,Toys,2944.8575,1.9962019127125055,False,32.63
265,38,82.77,20,1,79.15,7,5,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,255,133.24765,3,146.0,546.0,True,1.9887780363006409,1.0112219636993591,11152.674007873535,Electronics,5483.5125,1.9887780363006409,False,82.77
286,31,72.33,10,0,72.86,10,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,108,146.9674,2,146.0,440.0,True,1.9460096996819654,0.053990300318034645,573.9251293945316,Groceries,5171.595,1.9460096996819654,False,72.33
151,107,57.83,15,0,60.75,6,2,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,58,80.524414,3,146.0,388.0,True,1.8752076840049965,1.1247923159950035,5237.850595703125,Electronics,2183.0825,1.8752076840049965,False,57.83
86,35,72.27,15,0,69.43,2,6,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,66,46.449223,7,146.0,472.0,True,1.8514841638138084,5.148515836186192,17282.9772032547,Toys,1553.8049999999998,1.8514841638138084,False,72.27
84,198,51.82,20,1,54.11,12,2,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,65,46.205616,5,146.0,378.0,True,1.817960829802209,3.182039170197791,7618.995104904175,Clothing,1088.22,1.817960829802209,False,51.82
325,118,64.62,5,0,62.35,12,6,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,40,161.37766,5,146.0,953.0,True,2.01390954615742,2.98609045384258,31139.620339965822,Clothing,5250.375,2.01390954615742,False,64.62
289,180,63.66,15,0,60.73,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,280,146.53453,7,146.0,1172.0,True,1.9722313828588065,5.027768617141193,46900.97754364013,Toys,4599.4349999999995,1.9722313828588065,False,63.66
360,100,55.53,0,0,59.43,8,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,44,187.84853,5,146.0,1086.0,True,1.9164377153437364,3.0835622846562636,32165.343244171145,Clothing,4997.7,1.9164377153437364,False,55.53
